wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
3,277661.875,809021.3125,weighted_empirical,5122,3262,75,MHAS
1,80776.96875,3e+05,weighted_empirical,6252,3937,75,MHAS
5,352000,1200000,weighted_empirical,1366,885,75,MHAS
4,330000,1009223.4375,weighted_empirical,1380,861,75,MHAS
2,170000,410000,weighted_empirical,1047,663,75,MHAS
6,780000,1027306.9375,weighted_empirical,4,2,75,MHAS
3,290000,826678.1875,weighted_empirical,5127,3217,76,MHAS
1,85000,329965.03125,weighted_empirical,6227,3961,76,MHAS
5,513000,1349631.25,weighted_empirical,1412,866,76,MHAS
4,408000,1140000,weighted_empirical,1350,866,76,MHAS
2,165000,346840.53125,weighted_empirical,1052,661,76,MHAS
6,1027306.9375,1950000,weighted_empirical,4,4,76,MHAS
3,270469.125,828965.875,weighted_empirical,5071,3172,77,MHAS
5,331261.65625,1190920.25,weighted_empirical,1395,885,77,MHAS
1,87200,330000,weighted_empirical,6399,4034,77,MHAS
2,174485.28125,410000,weighted_empirical,964,629,77,MHAS
4,373266.8125,1120000,weighted_empirical,1340,869,77,MHAS
6,1027306.9375,6543417,weighted_empirical,2,2,77,MHAS
3,3e+05,855000,weighted_empirical,5203,3251,78,MHAS
5,5e+05,1240000,weighted_empirical,1335,850,78,MHAS
1,92000,306880.65625,weighted_empirical,6203,3943,78,MHAS
2,200200,350000,weighted_empirical,1038,657,78,MHAS
4,370299.8125,1134044.25,weighted_empirical,1384,875,78,MHAS
6,1950000,6543417,weighted_empirical,6,3,78,MHAS
3,266731.4375,809021.3125,weighted_empirical,5151,3270,79,MHAS
1,82505.7578125,314471.8125,weighted_empirical,6303,4022,79,MHAS
5,410000,1090000,weighted_empirical,1322,842,79,MHAS
2,195000,353128.4375,weighted_empirical,1029,665,79,MHAS
4,402000,1134044.25,weighted_empirical,1363,857,79,MHAS
6,1027306.9375,1950000,weighted_empirical,4,3,79,MHAS
3,290000,777221.375,weighted_empirical,5085,3231,80,MHAS
5,350000,1228477.375,weighted_empirical,1360,857,80,MHAS
1,80000,300436.28125,weighted_empirical,6236,3979,80,MHAS
4,4e+05,1120000,weighted_empirical,1456,922,80,MHAS
2,165000,350000,weighted_empirical,1034,661,80,MHAS
6,780000,780000,weighted_empirical,1,1,80,MHAS
3,258829.96875,791662,weighted_empirical,5163,3239,81,MHAS
5,4e+05,1199074.375,weighted_empirical,1312,853,81,MHAS
1,82505.7578125,310000,weighted_empirical,6246,3948,81,MHAS
2,164800.75,402000,weighted_empirical,1023,647,81,MHAS
4,309477.53125,1050000,weighted_empirical,1423,890,81,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,81,MHAS
3,290000,828965.875,weighted_empirical,5104,3259,82,MHAS
5,388387.09375,1223000,weighted_empirical,1377,850,82,MHAS
1,80000,303000,weighted_empirical,6191,3910,82,MHAS
4,380000,1050000,weighted_empirical,1414,901,82,MHAS
2,151100.34375,346840.53125,weighted_empirical,1082,655,82,MHAS
6,1950000,1950000,weighted_empirical,3,1,82,MHAS
3,252418.890625,823835.5,weighted_empirical,5090,3210,83,MHAS
1,77302.7265625,305000,weighted_empirical,6353,4016,83,MHAS
5,410000,1199074.375,weighted_empirical,1345,844,83,MHAS
4,405000,1369375.875,weighted_empirical,1331,845,83,MHAS
2,176138.09375,357141.8125,weighted_empirical,1047,658,83,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,5,3,83,MHAS
3,258614.609375,760800,weighted_empirical,5174,3286,84,MHAS
1,85281.0859375,305000,weighted_empirical,6234,3989,84,MHAS
4,368000,1040000,weighted_empirical,1403,885,84,MHAS
2,151000,350000,weighted_empirical,1045,659,84,MHAS
5,320000,1199074.375,weighted_empirical,1310,868,84,MHAS
6,1950000,6543417,weighted_empirical,6,3,84,MHAS
3,306000,837768.25,weighted_empirical,5130,3246,85,MHAS
1,81000,303000,weighted_empirical,6288,3962,85,MHAS
4,436765.0625,1369375.875,weighted_empirical,1395,883,85,MHAS
2,162489.359375,376453.71875,weighted_empirical,1056,648,85,MHAS
5,3e+05,994000,weighted_empirical,1297,825,85,MHAS
6,1027306.9375,6543417,weighted_empirical,5,4,85,MHAS
3,258829.96875,837768.25,weighted_empirical,5197,3262,86,MHAS
1,81567.890625,305000,weighted_empirical,6210,3934,86,MHAS
5,412784.25,1200000,weighted_empirical,1342,858,86,MHAS
4,436765.0625,1140000,weighted_empirical,1382,906,86,MHAS
2,150000,346840.53125,weighted_empirical,1032,673,86,MHAS
6,1027306.9375,1950000,weighted_empirical,9,4,86,MHAS
3,290000,828965.875,weighted_empirical,5210,3268,87,MHAS
5,331261.65625,1199074.375,weighted_empirical,1315,849,87,MHAS
1,80000,329657.25,weighted_empirical,6238,3947,87,MHAS
4,457133.28125,1095232,weighted_empirical,1351,889,87,MHAS
2,164929.46875,350000,weighted_empirical,1054,668,87,MHAS
6,1027306.9375,6543417,weighted_empirical,4,3,87,MHAS
3,282000,8e+05,weighted_empirical,5099,3212,88,MHAS
1,81000,302000,weighted_empirical,6316,3980,88,MHAS
5,351000,1181535.875,weighted_empirical,1295,814,88,MHAS
2,165000,350000,weighted_empirical,1034,654,88,MHAS
4,353000,1050000,weighted_empirical,1420,887,88,MHAS
6,1027306.9375,1950000,weighted_empirical,7,3,88,MHAS
1,80000,304271.9375,weighted_empirical,6324,3973,89,MHAS
3,250000,829535,weighted_empirical,5050,3189,89,MHAS
5,422485.125,1200323.75,weighted_empirical,1317,837,89,MHAS
4,4e+05,1100000,weighted_empirical,1364,890,89,MHAS
2,153000,350000,weighted_empirical,1113,701,89,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,2,89,MHAS
3,261467.03125,850000,weighted_empirical,5121,3242,90,MHAS
1,71000,295000,weighted_empirical,6266,3976,90,MHAS
4,457133.28125,1321942.25,weighted_empirical,1419,893,90,MHAS
2,157230.875,338117.90625,weighted_empirical,999,627,90,MHAS
5,388386.40625,1197369.875,weighted_empirical,1362,863,90,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,5,3,90,MHAS
3,275000,809021.3125,weighted_empirical,5068,3209,91,MHAS
1,82505.7578125,317008.34375,weighted_empirical,6301,4002,91,MHAS
5,430500,1199074.375,weighted_empirical,1365,865,91,MHAS
4,368284.125,1095232,weighted_empirical,1376,875,91,MHAS
2,153000,350000,weighted_empirical,1057,657,91,MHAS
6,1950000,1950000,weighted_empirical,5,3,91,MHAS
1,88227.6796875,329657.25,weighted_empirical,6185,3925,92,MHAS
3,252341.390625,809021.3125,weighted_empirical,5161,3264,92,MHAS
2,170000,350000,weighted_empirical,1022,646,92,MHAS
4,436765.0625,1134044.25,weighted_empirical,1441,888,92,MHAS
5,380000,1094876.75,weighted_empirical,1361,844,92,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,92,MHAS
3,248867.859375,727804.9375,weighted_empirical,5188,3259,93,MHAS
1,90000,330000,weighted_empirical,6157,3910,93,MHAS
5,388386.40625,1113326.25,weighted_empirical,1331,831,93,MHAS
2,176138.09375,350000,weighted_empirical,1042,667,93,MHAS
4,380211.71875,1134044.25,weighted_empirical,1449,917,93,MHAS
6,1027306.9375,6543417,weighted_empirical,5,4,93,MHAS
3,285000,850000,weighted_empirical,5077,3229,94,MHAS
1,86901.0859375,313000,weighted_empirical,6291,4008,94,MHAS
2,133000,410000,weighted_empirical,1062,662,94,MHAS
5,350000,1200323.75,weighted_empirical,1388,852,94,MHAS
4,318933.375,1095232,weighted_empirical,1349,862,94,MHAS
6,6543417,6543417,weighted_empirical,5,3,94,MHAS
3,267962.375,829535,weighted_empirical,5118,3246,95,MHAS
5,414421.6875,1228363.625,weighted_empirical,1415,886,95,MHAS
1,89997.875,305000,weighted_empirical,6216,3907,95,MHAS
2,170000,403315.6875,weighted_empirical,1025,645,95,MHAS
4,450000,1050000,weighted_empirical,1395,897,95,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,95,MHAS
3,3e+05,769674,weighted_empirical,5114,3244,96,MHAS
1,85281.0859375,314206.0625,weighted_empirical,6237,3966,96,MHAS
5,450000,1208000,weighted_empirical,1370,868,96,MHAS
4,4e+05,1140000,weighted_empirical,1402,879,96,MHAS
2,175507.96875,350000,weighted_empirical,1040,673,96,MHAS
6,1950000,1950000,weighted_empirical,9,4,96,MHAS
3,3e+05,820113.375,weighted_empirical,5129,3233,97,MHAS
1,80000,3e+05,weighted_empirical,6217,3922,97,MHAS
5,264829,1036000,weighted_empirical,1312,838,97,MHAS
4,342000,1009223.4375,weighted_empirical,1452,889,97,MHAS
2,170000,350000,weighted_empirical,1060,652,97,MHAS
6,1950000,6543417,weighted_empirical,2,2,97,MHAS
3,270000,757907.4375,weighted_empirical,5157,3270,98,MHAS
5,337025.875,1126085.25,weighted_empirical,1271,778,98,MHAS
1,80000,310000,weighted_empirical,6306,3932,98,MHAS
4,444690.3125,1101000,weighted_empirical,1347,882,98,MHAS
2,152442.765625,368946.0625,weighted_empirical,1088,678,98,MHAS
6,1027306.9375,1950000,weighted_empirical,3,3,98,MHAS
3,3e+05,882441.5625,weighted_empirical,5178,3267,99,MHAS
1,82505.7578125,302000,weighted_empirical,6243,3922,99,MHAS
5,325250.5625,1190920.25,weighted_empirical,1310,834,99,MHAS
4,387795.15625,1050000,weighted_empirical,1400,882,99,MHAS
2,170444.4375,410000,weighted_empirical,1038,640,99,MHAS
6,1950000,1950000,weighted_empirical,2,2,99,MHAS
3,280000,823835.5,weighted_empirical,4990,3188,100,MHAS
1,80150,315000,weighted_empirical,6363,3991,100,MHAS
5,331261.65625,1190616,weighted_empirical,1334,835,100,MHAS
2,195000,350000,weighted_empirical,1067,677,100,MHAS
4,350000,1369375.875,weighted_empirical,1415,889,100,MHAS
6,1027306.9375,1950000,weighted_empirical,3,3,100,MHAS
3,260000,809021.3125,weighted_empirical,5223,3265,101,MHAS
1,83000,314863.65625,weighted_empirical,6208,3967,101,MHAS
4,4e+05,1140000,weighted_empirical,1377,872,101,MHAS
2,150000,349000,weighted_empirical,1053,653,101,MHAS
5,388386.40625,1200000,weighted_empirical,1308,852,101,MHAS
6,1950000,1950000,weighted_empirical,3,2,101,MHAS
3,3e+05,809021.3125,weighted_empirical,5205,3286,102,MHAS
1,82505.7578125,308701.5625,weighted_empirical,6217,3979,102,MHAS
5,417000,1135000,weighted_empirical,1331,829,102,MHAS
4,353000,1050000,weighted_empirical,1432,898,102,MHAS
2,175507.96875,368946.0625,weighted_empirical,983,646,102,MHAS
6,1027306.9375,1950000,weighted_empirical,3,3,102,MHAS
3,275000,817614.5,weighted_empirical,5126,3246,103,MHAS
5,451000,1289550.75,weighted_empirical,1335,847,103,MHAS
1,73000,302000,weighted_empirical,6251,3918,103,MHAS
4,368000,1009223.4375,weighted_empirical,1422,896,103,MHAS
2,153000,350000,weighted_empirical,1035,644,103,MHAS
6,1027306.9375,6543417,weighted_empirical,2,2,103,MHAS
3,221000,773500,weighted_empirical,5053,3190,104,MHAS
1,81000,317659.875,weighted_empirical,6306,3932,104,MHAS
5,390000,1208000,weighted_empirical,1375,844,104,MHAS
4,380211.71875,1050000,weighted_empirical,1400,876,104,MHAS
2,176864.65625,346840.53125,weighted_empirical,1035,671,104,MHAS
6,1027306.9375,1950000,weighted_empirical,2,2,104,MHAS
3,285000,820976.875,weighted_empirical,5189,3244,105,MHAS
1,77330.3203125,3e+05,weighted_empirical,6229,3967,105,MHAS
5,380000,1178322.375,weighted_empirical,1362,878,105,MHAS
2,179279.078125,472199.59375,weighted_empirical,999,643,105,MHAS
4,356613.4375,1050000,weighted_empirical,1383,886,105,MHAS
6,6543417,6543417,weighted_empirical,6,2,105,MHAS
1,88000,317659.875,weighted_empirical,6119,3895,106,MHAS
3,3e+05,850000,weighted_empirical,5221,3244,106,MHAS
5,460000,1022092.0625,weighted_empirical,1354,846,106,MHAS
4,464137.78125,1270000,weighted_empirical,1419,865,106,MHAS
2,150000,346840.53125,weighted_empirical,1055,646,106,MHAS
6,1027306.9375,1950000,weighted_empirical,4,3,106,MHAS
3,254891.5625,772855.1875,weighted_empirical,5102,3260,107,MHAS
1,90000,321807.40625,weighted_empirical,6314,4001,107,MHAS
2,153000,357000,weighted_empirical,1029,640,107,MHAS
5,414421.6875,1199074.375,weighted_empirical,1391,865,107,MHAS
4,492000,1321942.25,weighted_empirical,1332,865,107,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,2,107,MHAS
3,277603.375,774301.6875,weighted_empirical,5106,3246,108,MHAS
5,390000,1199074.375,weighted_empirical,1327,850,108,MHAS
1,82000,317107.71875,weighted_empirical,6246,3958,108,MHAS
4,336423.0625,1117184.5,weighted_empirical,1435,903,108,MHAS
2,175000,346840.53125,weighted_empirical,1052,657,108,MHAS
6,1950000,6543417,weighted_empirical,6,3,108,MHAS
3,264235.0625,803000,weighted_empirical,5178,3255,109,MHAS
1,80000,307391.625,weighted_empirical,6122,3921,109,MHAS
5,358698.625,1113326.25,weighted_empirical,1401,853,109,MHAS
4,457133.28125,1318519.75,weighted_empirical,1419,880,109,MHAS
2,150000,357141.8125,weighted_empirical,1045,650,109,MHAS
6,1027306.9375,1950000,weighted_empirical,5,3,109,MHAS
3,300500,820113.375,weighted_empirical,5125,3242,110,MHAS
1,80000,317555.09375,weighted_empirical,6183,3904,110,MHAS
5,380000,1002000,weighted_empirical,1375,867,110,MHAS
2,175000,376847.4375,weighted_empirical,1068,656,110,MHAS
4,449284.65625,1094312.25,weighted_empirical,1418,909,110,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,2,2,110,MHAS
3,290000,803000,weighted_empirical,5135,3249,111,MHAS
1,79282,310000,weighted_empirical,6296,3940,111,MHAS
5,361800,1199074.375,weighted_empirical,1306,839,111,MHAS
2,164800.75,350000,weighted_empirical,1061,668,111,MHAS
4,432000,1100000,weighted_empirical,1369,867,111,MHAS
6,1950000,6543417,weighted_empirical,3,3,111,MHAS
3,255000,820000,weighted_empirical,5175,3292,112,MHAS
1,85000,304271.9375,weighted_empirical,6154,3904,112,MHAS
4,392742.375,1193096.625,weighted_empirical,1408,879,112,MHAS
2,179279.078125,368946.0625,weighted_empirical,1097,675,112,MHAS
5,388000,1102603.75,weighted_empirical,1327,844,112,MHAS
6,1950000,6543417,weighted_empirical,7,3,112,MHAS
3,3e+05,824886.875,weighted_empirical,5152,3254,113,MHAS
1,85281.0859375,314471.8125,weighted_empirical,6176,3959,113,MHAS
5,4e+05,1228363.625,weighted_empirical,1369,865,113,MHAS
4,4e+05,1140000,weighted_empirical,1424,902,113,MHAS
2,153000,377320.25,weighted_empirical,1047,670,113,MHAS
6,1027306.9375,6543417,weighted_empirical,4,3,113,MHAS
1,80000,310000,weighted_empirical,6243,3914,114,MHAS
3,239371.984375,8e+05,weighted_empirical,5144,3267,114,MHAS
5,506000,1349631.25,weighted_empirical,1323,842,114,MHAS
4,4e+05,1369375.875,weighted_empirical,1392,850,114,MHAS
2,176864.65625,350000,weighted_empirical,1068,658,114,MHAS
6,780000,780000,weighted_empirical,2,1,114,MHAS
3,223257.46875,724622.0625,weighted_empirical,5073,3215,115,MHAS
5,410000,1150000,weighted_empirical,1333,843,115,MHAS
1,80900.796875,303000,weighted_empirical,6277,3940,115,MHAS
4,407263.8125,1140000,weighted_empirical,1436,900,115,MHAS
2,155000,350000,weighted_empirical,1043,647,115,MHAS
6,1027306.9375,1950000,weighted_empirical,10,4,115,MHAS
3,251000,8e+05,weighted_empirical,5055,3218,116,MHAS
1,80000,310000,weighted_empirical,6305,3973,116,MHAS
4,4e+05,1321942.25,weighted_empirical,1421,906,116,MHAS
2,190000,350000,weighted_empirical,1062,670,116,MHAS
5,414421.6875,1116747.375,weighted_empirical,1328,853,116,MHAS
6,780000,780000,weighted_empirical,1,1,116,MHAS
3,270000,820707.3125,weighted_empirical,5220,3260,117,MHAS
1,76713.1875,303000,weighted_empirical,6192,3951,117,MHAS
5,415000,1190920.25,weighted_empirical,1295,813,117,MHAS
4,4e+05,1117184.5,weighted_empirical,1381,871,117,MHAS
2,157230.875,402000,weighted_empirical,1082,680,117,MHAS
6,1950000,6543417,weighted_empirical,2,2,117,MHAS
3,252418.890625,829535,weighted_empirical,5044,3227,118,MHAS
1,88000,318183.40625,weighted_empirical,6240,3994,118,MHAS
5,331261.65625,1031610,weighted_empirical,1398,874,118,MHAS
4,368000,1115000,weighted_empirical,1411,863,118,MHAS
2,110000,320000,weighted_empirical,1074,662,118,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,118,MHAS
3,260000,816868.875,weighted_empirical,5002,3189,119,MHAS
5,414421.6875,1208000,weighted_empirical,1343,853,119,MHAS
1,80000,3e+05,weighted_empirical,6358,3984,119,MHAS
4,340000,1050000,weighted_empirical,1414,887,119,MHAS
2,175000,357141.8125,weighted_empirical,1045,675,119,MHAS
6,1027306.9375,1950000,weighted_empirical,7,4,119,MHAS
3,330000,820113.375,weighted_empirical,5184,3295,120,MHAS
1,85000,315000,weighted_empirical,6209,3970,120,MHAS
5,4e+05,1126085.25,weighted_empirical,1365,859,120,MHAS
4,356613.4375,1140000,weighted_empirical,1398,896,120,MHAS
2,157230.875,357141.8125,weighted_empirical,1011,644,120,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,120,MHAS
3,270000,855784.5,weighted_empirical,5093,3218,121,MHAS
1,80000,304271.9375,weighted_empirical,6221,3922,121,MHAS
5,410000,1190920.25,weighted_empirical,1355,863,121,MHAS
4,383034.625,1186804.875,weighted_empirical,1460,888,121,MHAS
2,185000,350000,weighted_empirical,1034,644,121,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,7,3,121,MHAS
3,251000,8e+05,weighted_empirical,5170,3225,122,MHAS
1,75000,304271.9375,weighted_empirical,6174,3944,122,MHAS
4,435000,1140000,weighted_empirical,1431,893,122,MHAS
2,185470.125,350000,weighted_empirical,1000,650,122,MHAS
5,352000,1223105.625,weighted_empirical,1389,864,122,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,4,3,122,MHAS
3,253000,823992.3125,weighted_empirical,5048,3209,123,MHAS
5,304500,1190616,weighted_empirical,1334,826,123,MHAS
1,82505.7578125,319643.21875,weighted_empirical,6371,3960,123,MHAS
4,464137.78125,1160000,weighted_empirical,1434,879,123,MHAS
2,162489.359375,368946.0625,weighted_empirical,981,633,123,MHAS
6,1950000,1950000,weighted_empirical,2,2,123,MHAS
3,253000,820976.875,weighted_empirical,5168,3241,124,MHAS
1,80000,3e+05,weighted_empirical,6231,3929,124,MHAS
4,4e+05,1134044.25,weighted_empirical,1445,892,124,MHAS
2,195000,350000,weighted_empirical,984,621,124,MHAS
5,410000,1081587.75,weighted_empirical,1337,832,124,MHAS
6,1027306.9375,1950000,weighted_empirical,5,4,124,MHAS
3,237620.71875,760800,weighted_empirical,5130,3269,125,MHAS
1,95200,305000,weighted_empirical,6266,3970,125,MHAS
4,408000,904813.1875,weighted_empirical,1386,909,125,MHAS
2,183000,355903.59375,weighted_empirical,1078,688,125,MHAS
5,331261.65625,1190920.25,weighted_empirical,1309,838,125,MHAS
6,1950000,1950000,weighted_empirical,2,1,125,MHAS
3,275000,860000,weighted_empirical,5129,3263,126,MHAS
1,82000,3e+05,weighted_empirical,6278,3962,126,MHAS
4,464137.78125,1134044.25,weighted_empirical,1412,884,126,MHAS
5,388000,1178322.375,weighted_empirical,1295,828,126,MHAS
2,174485.28125,332232.5625,weighted_empirical,1055,659,126,MHAS
3,255000,823835.5,weighted_empirical,5221,3291,127,MHAS
1,80508.4375,302000,weighted_empirical,6218,3947,127,MHAS
5,388000,1126085.25,weighted_empirical,1296,840,127,MHAS
2,190000,368946.0625,weighted_empirical,1027,669,127,MHAS
4,348337.5,1111308.75,weighted_empirical,1405,881,127,MHAS
6,1027306.9375,6543417,weighted_empirical,5,4,127,MHAS
3,275000,824886.875,weighted_empirical,5094,3249,128,MHAS
5,410000,1102603.75,weighted_empirical,1333,842,128,MHAS
1,70000,302000,weighted_empirical,6249,3958,128,MHAS
4,4e+05,1120000,weighted_empirical,1419,893,128,MHAS
2,164800.75,346840.53125,weighted_empirical,1069,661,128,MHAS
6,1027306.9375,1950000,weighted_empirical,7,4,128,MHAS
3,222321.34375,765487.25,weighted_empirical,4998,3176,129,MHAS
5,410000,1181535.875,weighted_empirical,1352,831,129,MHAS
1,71000,303000,weighted_empirical,6353,4018,129,MHAS
4,356613.4375,1120000,weighted_empirical,1408,897,129,MHAS
2,152000,360000,weighted_empirical,1056,660,129,MHAS
6,1027306.9375,1950000,weighted_empirical,4,4,129,MHAS
1,80000,314206.0625,weighted_empirical,6234,3961,130,MHAS
3,250000,769661.625,weighted_empirical,5138,3231,130,MHAS
5,400300,1233234.625,weighted_empirical,1317,829,130,MHAS
4,345000,1111308.75,weighted_empirical,1414,866,130,MHAS
2,170000,410000,weighted_empirical,1062,657,130,MHAS
6,1027306.9375,1950000,weighted_empirical,6,3,130,MHAS
3,300500,855000,weighted_empirical,5170,3292,131,MHAS
1,79282,3e+05,weighted_empirical,6256,3949,131,MHAS
4,457133.28125,1247500,weighted_empirical,1350,879,131,MHAS
2,152442.765625,353000,weighted_empirical,1042,658,131,MHAS
5,332610,1150000,weighted_empirical,1349,860,131,MHAS
6,1027306.9375,1950000,weighted_empirical,4,3,131,MHAS
3,3e+05,815000,weighted_empirical,5150,3251,132,MHAS
1,80050,305000,weighted_empirical,6278,4034,132,MHAS
4,374972.09375,1007000,weighted_empirical,1389,895,132,MHAS
2,151000,410000,weighted_empirical,1051,655,132,MHAS
5,5e+05,1228477.375,weighted_empirical,1302,828,132,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,2,2,132,MHAS
3,249565.15625,850000,weighted_empirical,5101,3240,133,MHAS
1,80776.96875,304271.9375,weighted_empirical,6329,3987,133,MHAS
5,361800,1199074.375,weighted_empirical,1289,834,133,MHAS
4,368000,1140000,weighted_empirical,1444,911,133,MHAS
2,170000,346840.53125,weighted_empirical,1002,648,133,MHAS
6,6543417,6543417,weighted_empirical,3,2,133,MHAS
3,3e+05,820000,weighted_empirical,5077,3190,134,MHAS
1,90000,319666.21875,weighted_empirical,6323,3972,134,MHAS
5,451000,1261551.5,weighted_empirical,1354,852,134,MHAS
4,492000,1140000,weighted_empirical,1380,885,134,MHAS
2,195000,350000,weighted_empirical,1035,647,134,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,134,MHAS
3,290000,821897.6875,weighted_empirical,5138,3260,135,MHAS
1,82505.7578125,305000,weighted_empirical,6263,3989,135,MHAS
5,363570.28125,1223000,weighted_empirical,1419,873,135,MHAS
2,153000,395426.28125,weighted_empirical,993,645,135,MHAS
4,435000,1354217.625,weighted_empirical,1351,861,135,MHAS
6,1027306.9375,1950000,weighted_empirical,6,3,135,MHAS
3,315414.9375,850000,weighted_empirical,5170,3279,136,MHAS
5,388000,1228363.625,weighted_empirical,1319,839,136,MHAS
1,82505.7578125,304271.9375,weighted_empirical,6217,3931,136,MHAS
4,380000,1140000,weighted_empirical,1401,905,136,MHAS
2,164800.75,350000,weighted_empirical,1060,663,136,MHAS
6,1950000,6543417,weighted_empirical,5,3,136,MHAS
3,231494.953125,765487.25,weighted_empirical,5035,3199,137,MHAS
1,76822.8984375,317008.34375,weighted_empirical,6294,3909,137,MHAS
5,4e+05,1190920.25,weighted_empirical,1365,872,137,MHAS
4,408000,1324233,weighted_empirical,1394,879,137,MHAS
2,169365.53125,376847.4375,weighted_empirical,1078,665,137,MHAS
6,1027306.9375,1950000,weighted_empirical,5,4,137,MHAS
3,340000,882441.5625,weighted_empirical,5144,3280,138,MHAS
1,85281.0859375,325411.9375,weighted_empirical,6169,3905,138,MHAS
5,337025.875,1135000,weighted_empirical,1395,869,138,MHAS
4,380000,1134044.25,weighted_empirical,1415,892,138,MHAS
2,150000,320000,weighted_empirical,1038,657,138,MHAS
6,1950000,6543417,weighted_empirical,9,4,138,MHAS
3,267962.375,8e+05,weighted_empirical,5086,3235,139,MHAS
1,80000,310000,weighted_empirical,6301,3992,139,MHAS
4,435000,1369375.875,weighted_empirical,1417,890,139,MHAS
2,153000,355903.59375,weighted_empirical,1056,649,139,MHAS
5,5e+05,1400000,weighted_empirical,1306,831,139,MHAS
6,1027306.9375,1950000,weighted_empirical,5,4,139,MHAS
3,252341.390625,801801.375,weighted_empirical,5019,3205,140,MHAS
1,87038,330000,weighted_empirical,6313,3960,140,MHAS
5,351000,970000,weighted_empirical,1353,827,140,MHAS
4,4e+05,1050000,weighted_empirical,1427,902,140,MHAS
2,170000,346840.53125,weighted_empirical,1055,666,140,MHAS
6,1027306.9375,6543417,weighted_empirical,5,2,140,MHAS
3,251000,750000,weighted_empirical,5141,3269,141,MHAS
1,84200,3e+05,weighted_empirical,6195,3979,141,MHAS
5,406000,1116747.375,weighted_empirical,1318,831,141,MHAS
4,410000,1050000,weighted_empirical,1430,909,141,MHAS
2,175507.96875,408586.71875,weighted_empirical,1085,668,141,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,1,141,MHAS
3,210000,765000,weighted_empirical,5161,3273,142,MHAS
1,82505.7578125,315000,weighted_empirical,6161,3872,142,MHAS
5,304500,1090895.75,weighted_empirical,1345,862,142,MHAS
4,444690.3125,1050000,weighted_empirical,1429,904,142,MHAS
2,190739.40625,355381.5,weighted_empirical,1071,680,142,MHAS
6,1950000,6543417,weighted_empirical,5,3,142,MHAS
3,284610.8125,810000,weighted_empirical,5181,3243,143,MHAS
1,80000,313000,weighted_empirical,6257,3979,143,MHAS
4,325000,768547.6875,weighted_empirical,1398,900,143,MHAS
2,175507.96875,350000,weighted_empirical,1032,651,143,MHAS
5,4e+05,1233234.625,weighted_empirical,1299,836,143,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,143,MHAS
3,3e+05,826678.1875,weighted_empirical,5066,3194,144,MHAS
5,331261.65625,1126085.25,weighted_empirical,1333,828,144,MHAS
1,80000,305644.875,weighted_empirical,6281,3909,144,MHAS
4,374972.09375,1280000,weighted_empirical,1463,909,144,MHAS
2,169365.53125,380000,weighted_empirical,1023,647,144,MHAS
6,1027306.9375,6543417,weighted_empirical,3,3,144,MHAS
3,3e+05,820113.375,weighted_empirical,5071,3216,145,MHAS
1,80000,303000,weighted_empirical,6420,4062,145,MHAS
2,151000,350000,weighted_empirical,1012,669,145,MHAS
4,4e+05,1005938.6875,weighted_empirical,1374,868,145,MHAS
5,412784.25,1228363.625,weighted_empirical,1288,817,145,MHAS
6,6543417,6543417,weighted_empirical,7,3,145,MHAS
1,81000,3e+05,weighted_empirical,6234,3934,146,MHAS
3,290000,820976.875,weighted_empirical,5200,3258,146,MHAS
5,380440,1228477.375,weighted_empirical,1336,840,146,MHAS
2,175507.96875,350000,weighted_empirical,1053,659,146,MHAS
4,373266.8125,1123822.125,weighted_empirical,1346,867,146,MHAS
6,1950000,1950000,weighted_empirical,2,2,146,MHAS
3,294000,8e+05,weighted_empirical,5098,3249,147,MHAS
5,410000,1199074.375,weighted_empirical,1374,873,147,MHAS
1,92129.6953125,329657.25,weighted_empirical,6297,4015,147,MHAS
4,4e+05,1008076.5625,weighted_empirical,1410,893,147,MHAS
2,153000,4e+05,weighted_empirical,981,623,147,MHAS
6,1027306.9375,1950000,weighted_empirical,10,3,147,MHAS
3,290000,826678.1875,weighted_empirical,5122,3234,148,MHAS
1,81516,304625.28125,weighted_empirical,6237,3923,148,MHAS
2,152442.765625,368946.0625,weighted_empirical,1052,653,148,MHAS
5,320000,1140000,weighted_empirical,1341,852,148,MHAS
4,475129.4375,1140000,weighted_empirical,1417,902,148,MHAS
6,1027306.9375,1027306.9375,weighted_empirical,3,2,148,MHAS
3,280000,8e+05,weighted_empirical,5152,3254,149,MHAS
