cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
CHARLS,final,224,151224,education,valid,"",8183,3.22000000000003
CHARLS,final,224,151224,wealth,valid,"",8183,7.14999999999986
CHARLS,final,225,151225,education,valid,"",8078,3.54999999999995
CHARLS,final,225,151225,wealth,valid,"",8078,7.53999999999996
CHARLS,final,226,151226,education,valid,"",8159,3.89999999999986
CHARLS,final,226,151226,wealth,valid,"",8159,7.6099999999999
CHARLS,final,227,151227,education,valid,"",8191,3.41999999999985
CHARLS,final,227,151227,wealth,valid,"",8191,6.75999999999999
CHARLS,final,228,151228,education,valid,"",8064,3.1400000000001
CHARLS,final,228,151228,wealth,valid,"",8064,6.6099999999999
CHARLS,final,229,151229,education,valid,"",8128,3.23000000000002
CHARLS,final,229,151229,wealth,valid,"",8128,6.55999999999995
CHARLS,final,230,151230,education,valid,"",8177,3.16999999999985
CHARLS,final,230,151230,wealth,valid,"",8177,6.52999999999997
CHARLS,final,231,151231,education,valid,"",8183,3.1400000000001
CHARLS,final,231,151231,wealth,valid,"",8183,6.42000000000007
CHARLS,final,232,151232,education,valid,"",8159,3.17000000000007
CHARLS,final,232,151232,wealth,valid,"",8159,6.45000000000005
CHARLS,final,233,151233,education,valid,"",8201,3.14999999999986
CHARLS,final,233,151233,wealth,valid,"",8201,6.58999999999992
CHARLS,final,234,151234,education,valid,"",8188,3.11999999999989
CHARLS,final,234,151234,wealth,valid,"",8188,6.42999999999984
CHARLS,final,235,151235,education,valid,"",8145,3.09999999999991
CHARLS,final,235,151235,wealth,valid,"",8145,6.47000000000003
CHARLS,final,236,151236,education,valid,"",8155,3.30000000000018
CHARLS,final,236,151236,wealth,failed,nonconvergent/nonfinite model,8155,5.06000000000017
CHARLS,final,237,151237,education,valid,"",8139,3.30999999999995
CHARLS,final,237,151237,wealth,valid,"",8139,7.03999999999996
CHARLS,final,238,151238,education,valid,"",8216,3.12999999999988
CHARLS,final,238,151238,wealth,valid,"",8216,6.34999999999991
CHARLS,final,239,151239,education,valid,"",8139,3.07999999999993
CHARLS,final,239,151239,wealth,valid,"",8139,6.88999999999987
CHARLS,final,240,151240,education,valid,"",8109,3.12999999999988
CHARLS,final,240,151240,wealth,valid,"",8109,6.32999999999993
CHARLS,final,241,151241,education,valid,"",8228,3.22000000000003
CHARLS,final,241,151241,wealth,valid,"",8228,6.54999999999996
CHARLS,final,242,151242,education,valid,"",8106,3.25
CHARLS,final,242,151242,wealth,valid,"",8106,6.58999999999992
CHARLS,final,243,151243,education,valid,"",8161,3.17000000000007
CHARLS,final,243,151243,wealth,valid,"",8161,6.58000000000016
CHARLS,final,244,151244,education,valid,"",8139,3.11000000000013
CHARLS,final,244,151244,wealth,valid,"",8139,6.5
CHARLS,final,245,151245,education,valid,"",8153,3.16000000000008
CHARLS,final,245,151245,wealth,valid,"",8153,6.41000000000008
CHARLS,final,246,151246,education,valid,"",8188,3.31999999999994
CHARLS,final,246,151246,wealth,valid,"",8188,6.58999999999992
CHARLS,final,247,151247,education,valid,"",8192,3.11999999999989
CHARLS,final,247,151247,wealth,valid,"",8192,6.42000000000007
CHARLS,final,248,151248,education,valid,"",8150,3.25999999999999
CHARLS,final,248,151248,wealth,valid,"",8150,6.55000000000018
CHARLS,final,249,151249,education,valid,"",8145,3.20000000000005
CHARLS,final,249,151249,wealth,valid,"",8145,6.67000000000007
CHARLS,final,250,151250,education,valid,"",8177,3.13000000000011
CHARLS,final,250,151250,wealth,valid,"",8177,6.33000000000016
CHARLS,final,251,151251,education,valid,"",8125,3.17000000000007
CHARLS,final,251,151251,wealth,valid,"",8125,6.70000000000005
CHARLS,final,252,151252,education,valid,"",8159,3.16000000000008
CHARLS,final,252,151252,wealth,valid,"",8159,6.41000000000008
CHARLS,final,253,151253,education,valid,"",8220,3.1400000000001
CHARLS,final,253,151253,wealth,valid,"",8220,6.8900000000001
CHARLS,final,254,151254,education,valid,"",8188,3.80999999999995
CHARLS,final,254,151254,wealth,valid,"",8188,7.4699999999998
CHARLS,final,255,151255,education,valid,"",8161,3.72000000000003
CHARLS,final,255,151255,wealth,valid,"",8161,7.42000000000007
CHARLS,final,256,151256,education,valid,"",8170,3.61000000000013
CHARLS,final,256,151256,wealth,valid,"",8170,6.94000000000006
CHARLS,final,257,151257,education,valid,"",8109,3.19999999999982
CHARLS,final,257,151257,wealth,valid,"",8109,6.47999999999979
CHARLS,final,258,151258,education,valid,"",8139,3.19000000000005
CHARLS,final,258,151258,wealth,valid,"",8139,6.45000000000005
CHARLS,final,259,151259,education,valid,"",8126,3.15000000000009
CHARLS,final,259,151259,wealth,valid,"",8126,6.37000000000012
CHARLS,final,260,151260,education,valid,"",8101,3.38000000000011
CHARLS,final,260,151260,wealth,valid,"",8101,6.79999999999996
CHARLS,final,261,151261,education,valid,"",8115,3.06999999999994
CHARLS,final,261,151261,wealth,valid,"",8115,6.67000000000007
CHARLS,final,262,151262,education,valid,"",8134,3.12000000000012
CHARLS,final,262,151262,wealth,valid,"",8134,6.3900000000001
CHARLS,final,263,151263,education,valid,"",8175,3.19000000000005
CHARLS,final,263,151263,wealth,valid,"",8175,7.08000000000016
CHARLS,final,264,151264,education,valid,"",8115,3.29999999999995
CHARLS,final,264,151264,wealth,valid,"",8115,6.66000000000008
CHARLS,final,265,151265,education,valid,"",8180,3.11000000000013
CHARLS,final,265,151265,wealth,valid,"",8180,6.52999999999997
CHARLS,final,266,151266,education,valid,"",8151,3.19000000000005
CHARLS,final,266,151266,wealth,valid,"",8151,6.43000000000006
CHARLS,final,267,151267,education,valid,"",8189,3.20000000000005
CHARLS,final,267,151267,wealth,valid,"",8189,6.63000000000011
CHARLS,final,268,151268,education,valid,"",8150,3.36000000000013
CHARLS,final,268,151268,wealth,valid,"",8150,6.6400000000001
CHARLS,final,269,151269,education,valid,"",8151,3.13000000000011
CHARLS,final,269,151269,wealth,valid,"",8151,6.55999999999995
CHARLS,final,270,151270,education,valid,"",8160,3.21000000000004
CHARLS,final,270,151270,wealth,valid,"",8160,6.44000000000006
CHARLS,final,271,151271,education,valid,"",8163,3.15000000000009
CHARLS,final,271,151271,wealth,valid,"",8163,6.62000000000012
CHARLS,final,272,151272,education,valid,"",8145,3.24000000000001
CHARLS,final,272,151272,wealth,valid,"",8145,6.55999999999995
CHARLS,final,273,151273,education,valid,"",8153,3.19000000000005
CHARLS,final,273,151273,wealth,valid,"",8153,6.52999999999997
CHARLS,final,274,151274,education,valid,"",8172,3.13999999999987
CHARLS,final,274,151274,wealth,valid,"",8172,6.45999999999981
CHARLS,final,275,151275,education,valid,"",8226,3.24000000000001
CHARLS,final,275,151275,wealth,valid,"",8226,6.81999999999994
CHARLS,final,276,151276,education,valid,"",8164,3.56999999999994
CHARLS,final,276,151276,wealth,valid,"",8164,7.02999999999997
CHARLS,final,277,151277,education,valid,"",8199,3.27999999999997
CHARLS,final,277,151277,wealth,valid,"",8199,6.73000000000002
CHARLS,final,278,151278,education,valid,"",8142,3.3599999999999
CHARLS,final,278,151278,wealth,valid,"",8142,6.90999999999985
CHARLS,final,279,151279,education,valid,"",8146,3.44000000000005
CHARLS,final,279,151279,wealth,valid,"",8146,6.88000000000011
CHARLS,final,280,151280,education,valid,"",8140,3.32999999999993
CHARLS,final,280,151280,wealth,valid,"",8140,6.94000000000006
CHARLS,final,281,151281,education,valid,"",8243,3.2800000000002
CHARLS,final,281,151281,wealth,valid,"",8243,6.6400000000001
CHARLS,final,282,151282,education,valid,"",8130,3.22999999999979
CHARLS,final,282,151282,wealth,valid,"",8130,6.88999999999987
CHARLS,final,283,151283,education,valid,"",8190,3.32999999999993
CHARLS,final,283,151283,wealth,valid,"",8190,6.75
CHARLS,final,284,151284,education,valid,"",8201,3.31999999999994
CHARLS,final,284,151284,wealth,valid,"",8201,6.78999999999996
CHARLS,final,285,151285,education,valid,"",8103,3.29999999999995
CHARLS,final,285,151285,wealth,valid,"",8103,6.72000000000003
CHARLS,final,286,151286,education,valid,"",8130,3.37000000000012
CHARLS,final,286,151286,wealth,valid,"",8130,6.97000000000003
CHARLS,final,287,151287,education,valid,"",8200,3.33999999999992
CHARLS,final,287,151287,wealth,valid,"",8200,6.75999999999999
CHARLS,final,288,151288,education,valid,"",8146,3.37000000000012
CHARLS,final,288,151288,wealth,valid,"",8146,6.87000000000012
CHARLS,final,289,151289,education,valid,"",8196,3.30999999999995
CHARLS,final,289,151289,wealth,valid,"",8196,6.69000000000006
CHARLS,final,290,151290,education,valid,"",8120,3.25999999999999
CHARLS,final,290,151290,wealth,valid,"",8120,6.67999999999984
CHARLS,final,291,151291,education,valid,"",8159,3.29999999999995
CHARLS,final,291,151291,wealth,valid,"",8159,6.73000000000002
CHARLS,final,292,151292,education,valid,"",8174,3.25999999999999
CHARLS,final,292,151292,wealth,valid,"",8174,6.98000000000002
CHARLS,final,293,151293,education,valid,"",8169,3.38999999999987
CHARLS,final,293,151293,wealth,valid,"",8169,6.79999999999996
CHARLS,final,294,151294,education,valid,"",8138,3.17999999999984
CHARLS,final,294,151294,wealth,valid,"",8138,6.6099999999999
CHARLS,final,295,151295,education,valid,"",8191,3.61000000000013
CHARLS,final,295,151295,wealth,valid,"",8191,7.41000000000031
CHARLS,final,296,151296,education,valid,"",8162,3.73000000000002
CHARLS,final,296,151296,wealth,valid,"",8162,7.55999999999995
CHARLS,final,297,151297,education,valid,"",8099,3.78999999999996
CHARLS,final,297,151297,wealth,valid,"",8099,7.75
CHARLS,final,298,151298,education,valid,"",8116,3.76000000000022
CHARLS,final,298,151298,wealth,valid,"",8116,7.71000000000004
CHARLS,final,299,151299,education,valid,"",8190,3.94999999999982
CHARLS,final,299,151299,wealth,valid,"",8190,7.87999999999965
CHARLS,final,300,151300,education,valid,"",8139,3.81999999999971
CHARLS,final,300,151300,wealth,valid,"",8139,7.75
CHARLS,final,301,151301,education,valid,"",8175,3.80000000000018
CHARLS,final,301,151301,wealth,valid,"",8175,7.76999999999998
CHARLS,final,302,151302,education,valid,"",8192,3.67999999999984
CHARLS,final,302,151302,wealth,valid,"",8192,7.5
CHARLS,final,303,151303,education,valid,"",8178,3.73999999999978
CHARLS,final,303,151303,wealth,valid,"",8178,7.57999999999993
CHARLS,final,304,151304,education,valid,"",8150,3.72000000000025
CHARLS,final,304,151304,wealth,valid,"",8150,7.61000000000013
CHARLS,final,305,151305,education,valid,"",8137,3.7800000000002
CHARLS,final,305,151305,wealth,valid,"",8137,7.73000000000002
CHARLS,final,306,151306,education,valid,"",8128,3.86000000000013
CHARLS,final,306,151306,wealth,valid,"",8128,7.78999999999996
CHARLS,final,307,151307,education,valid,"",8151,3.64999999999964
CHARLS,final,307,151307,wealth,valid,"",8151,7.7199999999998
CHARLS,final,308,151308,education,valid,"",8149,3.73999999999978
CHARLS,final,308,151308,wealth,valid,"",8149,7.61000000000013
CHARLS,final,309,151309,education,valid,"",8165,3.88999999999987
CHARLS,final,309,151309,wealth,valid,"",8165,7.84999999999991
CHARLS,final,310,151310,education,valid,"",8174,3.69999999999982
CHARLS,final,310,151310,wealth,valid,"",8174,7.65999999999985
CHARLS,final,311,151311,education,valid,"",8153,3.70000000000027
CHARLS,final,311,151311,wealth,valid,"",8153,7.57999999999993
CHARLS,final,312,151312,education,valid,"",8180,3.7800000000002
CHARLS,final,312,151312,wealth,valid,"",8180,7.63999999999987
CHARLS,final,313,151313,education,valid,"",8142,3.79999999999973
CHARLS,final,313,151313,wealth,valid,"",8142,7.92000000000007
CHARLS,final,314,151314,education,valid,"",8182,3.88000000000011
CHARLS,final,314,151314,wealth,valid,"",8182,7.76999999999998
CHARLS,final,315,151315,education,valid,"",8157,3.73000000000002
CHARLS,final,315,151315,wealth,valid,"",8157,7.65000000000009
CHARLS,final,316,151316,education,valid,"",8181,3.76999999999998
CHARLS,final,316,151316,wealth,valid,"",8181,7.59000000000015
CHARLS,final,317,151317,education,valid,"",8168,3.69000000000005
CHARLS,final,317,151317,wealth,valid,"",8168,7.57999999999993
CHARLS,final,318,151318,education,valid,"",8164,3.67000000000007
CHARLS,final,318,151318,wealth,valid,"",8164,7.57999999999993
CHARLS,final,319,151319,education,valid,"",8215,3.82999999999993
CHARLS,final,319,151319,wealth,valid,"",8215,7.7199999999998
CHARLS,final,320,151320,education,valid,"",8135,3.73999999999978
CHARLS,final,320,151320,wealth,valid,"",8135,7.69999999999982
CHARLS,final,321,151321,education,valid,"",8121,3.37999999999965
CHARLS,final,321,151321,wealth,valid,"",8121,7.25
CHARLS,final,322,151322,education,valid,"",8206,3.78999999999996
CHARLS,final,322,151322,wealth,valid,"",8206,7.68000000000029
CHARLS,final,323,151323,education,valid,"",8148,3.7199999999998
CHARLS,final,323,151323,wealth,valid,"",8148,7.61999999999989
CHARLS,final,324,151324,education,valid,"",8128,3.76999999999998
CHARLS,final,324,151324,wealth,valid,"",8128,7.62999999999965
CHARLS,final,325,151325,education,valid,"",8144,3.72000000000025
CHARLS,final,325,151325,wealth,valid,"",8144,7.69000000000006
CHARLS,final,326,151326,education,valid,"",8137,3.68000000000029
CHARLS,final,326,151326,wealth,valid,"",8137,7.53999999999996
CHARLS,final,327,151327,education,valid,"",8161,3.76000000000022
CHARLS,final,327,151327,wealth,valid,"",8161,7.61999999999989
CHARLS,final,328,151328,education,valid,"",8177,3.7199999999998
CHARLS,final,328,151328,wealth,valid,"",8177,7.79999999999973
CHARLS,final,329,151329,education,valid,"",8129,3.63999999999987
CHARLS,final,329,151329,wealth,valid,"",8129,7.55999999999995
CHARLS,final,330,151330,education,valid,"",8171,3.86000000000013
CHARLS,final,330,151330,wealth,valid,"",8171,7.78999999999996
CHARLS,final,331,151331,education,valid,"",8158,3.84000000000015
CHARLS,final,331,151331,wealth,valid,"",8158,7.73000000000002
CHARLS,final,332,151332,education,valid,"",8169,3.76999999999998
CHARLS,final,332,151332,wealth,valid,"",8169,7.75
CHARLS,final,333,151333,education,valid,"",8193,3.75
CHARLS,final,333,151333,wealth,valid,"",8193,7.69000000000006
CHARLS,final,334,151334,education,valid,"",8119,3.75
CHARLS,final,334,151334,wealth,valid,"",8119,7.65000000000009
CHARLS,final,335,151335,education,valid,"",8138,3.80000000000018
CHARLS,final,335,151335,wealth,valid,"",8138,7.70000000000027
CHARLS,final,336,151336,education,valid,"",8138,3.71000000000004
CHARLS,final,336,151336,wealth,valid,"",8138,7.73000000000002
CHARLS,final,337,151337,education,valid,"",8191,3.70000000000027
CHARLS,final,337,151337,wealth,valid,"",8191,7.66000000000031
CHARLS,final,338,151338,education,valid,"",8171,3.78999999999996
CHARLS,final,338,151338,wealth,valid,"",8171,7.7199999999998
CHARLS,final,339,151339,education,valid,"",8228,4.01999999999998
CHARLS,final,339,151339,wealth,valid,"",8228,7.90999999999985
CHARLS,final,340,151340,education,valid,"",8163,3.67000000000007
CHARLS,final,340,151340,wealth,valid,"",8163,7.67000000000007
CHARLS,final,341,151341,education,valid,"",8214,3.73000000000002
CHARLS,final,341,151341,wealth,valid,"",8214,7.67000000000007
CHARLS,final,342,151342,education,failed,nonconvergent/nonfinite model,8210,2.17999999999984
CHARLS,final,342,151342,wealth,valid,"",8210,6.19999999999982
CHARLS,final,343,151343,education,valid,"",8170,3.73000000000002
CHARLS,final,343,151343,wealth,valid,"",8170,7.60999999999967
CHARLS,final,344,151344,education,valid,"",8127,3.69999999999982
CHARLS,final,344,151344,wealth,valid,"",8127,7.42000000000007
CHARLS,final,345,151345,education,valid,"",8134,3.64000000000033
CHARLS,final,345,151345,wealth,valid,"",8134,7.5
CHARLS,final,346,151346,education,valid,"",8111,3.61000000000013
CHARLS,final,346,151346,wealth,valid,"",8111,7.38999999999987
CHARLS,final,347,151347,education,valid,"",8213,3.5
CHARLS,final,347,151347,wealth,valid,"",8213,7.42999999999984
CHARLS,final,348,151348,education,valid,"",8173,3.80999999999995
CHARLS,final,348,151348,wealth,valid,"",8173,7.69999999999982
CHARLS,final,349,151349,education,valid,"",8180,3.7199999999998
CHARLS,final,349,151349,wealth,valid,"",8180,7.80999999999995
CHARLS,final,350,151350,education,valid,"",8137,3.73000000000002
CHARLS,final,350,151350,wealth,valid,"",8137,7.5600000000004
CHARLS,final,351,151351,education,valid,"",8126,3.83000000000038
CHARLS,final,351,151351,wealth,valid,"",8126,7.74000000000024
CHARLS,final,352,151352,education,valid,"",8203,3.79999999999973
CHARLS,final,352,151352,wealth,valid,"",8203,7.76999999999998
CHARLS,final,353,151353,education,valid,"",8163,3.71000000000004
CHARLS,final,353,151353,wealth,valid,"",8163,7.63999999999987
CHARLS,final,354,151354,education,valid,"",8178,3.88000000000011
CHARLS,final,354,151354,wealth,valid,"",8178,7.76999999999998
CHARLS,final,355,151355,education,valid,"",8175,3.76000000000022
CHARLS,final,355,151355,wealth,valid,"",8175,7.64000000000033
CHARLS,final,356,151356,education,valid,"",8181,3.69999999999982
CHARLS,final,356,151356,wealth,valid,"",8181,7.53999999999996
CHARLS,final,357,151357,education,valid,"",8082,3.88000000000011
CHARLS,final,357,151357,wealth,valid,"",8082,7.85000000000036
CHARLS,final,358,151358,education,valid,"",8162,3.75
CHARLS,final,358,151358,wealth,valid,"",8162,7.63000000000011
CHARLS,final,359,151359,education,valid,"",8097,3.65000000000009
CHARLS,final,359,151359,wealth,valid,"",8097,7.5300000000002
CHARLS,final,360,151360,education,valid,"",8103,3.80000000000018
CHARLS,final,360,151360,wealth,valid,"",8103,7.75
CHARLS,final,361,151361,education,valid,"",8271,3.67000000000007
CHARLS,final,361,151361,wealth,valid,"",8271,7.64000000000033
CHARLS,final,362,151362,education,valid,"",8175,3.67999999999984
CHARLS,final,362,151362,wealth,valid,"",8175,7.61000000000013
CHARLS,final,363,151363,education,valid,"",8068,3.85000000000036
CHARLS,final,363,151363,wealth,valid,"",8068,7.61000000000013
CHARLS,final,364,151364,education,valid,"",8122,3.83000000000038
CHARLS,final,364,151364,wealth,valid,"",8122,7.72000000000026
CHARLS,final,365,151365,education,valid,"",8179,3.74000000000024
CHARLS,final,365,151365,wealth,valid,"",8179,7.71000000000004
CHARLS,final,366,151366,education,valid,"",8185,3.75
CHARLS,final,366,151366,wealth,valid,"",8185,7.67000000000007
CHARLS,final,367,151367,education,failed,invalid standardized hazard,8169,1.9699999999998
CHARLS,final,367,151367,wealth,valid,"",8169,5.92999999999984
CHARLS,final,368,151368,education,valid,"",8134,3.78999999999996
CHARLS,final,368,151368,wealth,valid,"",8134,7.73000000000002
CHARLS,final,369,151369,education,valid,"",8144,3.69999999999982
CHARLS,final,369,151369,wealth,valid,"",8144,7.54999999999973
CHARLS,final,370,151370,education,valid,"",8145,3.76999999999998
CHARLS,final,370,151370,wealth,valid,"",8145,7.75
CHARLS,final,371,151371,education,valid,"",8140,3.70000000000027
CHARLS,final,371,151371,wealth,valid,"",8140,7.71000000000004
CHARLS,final,372,151372,education,valid,"",8185,3.75
CHARLS,final,372,151372,wealth,valid,"",8185,7.70000000000027
CHARLS,final,373,151373,education,valid,"",8085,3.80000000000018
CHARLS,final,373,151373,wealth,valid,"",8085,7.7199999999998
CHARLS,final,374,151374,education,valid,"",8121,3.71000000000004
CHARLS,final,374,151374,wealth,valid,"",8121,7.60999999999967
CHARLS,final,375,151375,education,valid,"",8084,4
CHARLS,final,375,151375,wealth,valid,"",8084,7.90999999999985
CHARLS,final,376,151376,education,valid,"",8167,3.77999999999975
CHARLS,final,376,151376,wealth,valid,"",8167,7.7199999999998
CHARLS,final,377,151377,education,valid,"",8135,3.80000000000018
CHARLS,final,377,151377,wealth,valid,"",8135,7.74000000000024
CHARLS,final,378,151378,education,valid,"",8163,3.92000000000007
CHARLS,final,378,151378,wealth,valid,"",8163,7.90000000000009
CHARLS,final,379,151379,education,valid,"",8081,3.82000000000016
CHARLS,final,379,151379,wealth,valid,"",8081,7.71000000000004
CHARLS,final,380,151380,education,valid,"",8128,3.89000000000033
CHARLS,final,380,151380,wealth,valid,"",8128,7.67000000000007
CHARLS,final,381,151381,education,valid,"",8159,3.60999999999967
CHARLS,final,381,151381,wealth,valid,"",8159,7.4699999999998
CHARLS,final,382,151382,education,valid,"",8146,3.59000000000015
CHARLS,final,382,151382,wealth,valid,"",8146,7.42000000000007
CHARLS,final,383,151383,education,valid,"",8174,3.76000000000022
CHARLS,final,383,151383,wealth,valid,"",8174,7.48000000000002
CHARLS,final,384,151384,education,valid,"",8145,3.51999999999998
CHARLS,final,384,151384,wealth,valid,"",8145,7.22000000000026
CHARLS,final,385,151385,education,valid,"",8132,3.2199999999998
CHARLS,final,385,151385,wealth,valid,"",8132,6.57999999999993
CHARLS,final,386,151386,education,valid,"",8133,3.25999999999976
CHARLS,final,386,151386,wealth,valid,"",8133,6.69999999999982
CHARLS,final,387,151387,education,valid,"",8111,3.32999999999993
CHARLS,final,387,151387,wealth,valid,"",8111,6.76999999999998
CHARLS,final,388,151388,education,valid,"",8130,3.38999999999987
CHARLS,final,388,151388,wealth,valid,"",8130,6.84000000000015
CHARLS,final,389,151389,education,valid,"",8160,3.26999999999998
CHARLS,final,389,151389,wealth,valid,"",8160,6.61000000000013
CHARLS,final,390,151390,education,valid,"",8169,3.32000000000016
CHARLS,final,390,151390,wealth,valid,"",8169,6.69000000000006
CHARLS,final,391,151391,education,valid,"",8198,3.2800000000002
CHARLS,final,391,151391,wealth,valid,"",8198,6.61999999999989
CHARLS,final,392,151392,education,valid,"",8128,3.32999999999993
CHARLS,final,392,151392,wealth,valid,"",8128,6.82999999999993
CHARLS,final,393,151393,education,valid,"",8100,3.25
CHARLS,final,393,151393,wealth,valid,"",8100,6.7199999999998
CHARLS,final,394,151394,education,valid,"",8145,3.25
CHARLS,final,394,151394,wealth,valid,"",8145,6.76999999999998
CHARLS,final,395,151395,education,valid,"",8194,3.63999999999987
CHARLS,final,395,151395,wealth,valid,"",8194,7.11999999999989
CHARLS,final,396,151396,education,valid,"",8228,3.28999999999996
CHARLS,final,396,151396,wealth,valid,"",8228,6.7199999999998
CHARLS,final,397,151397,education,valid,"",8240,3.32000000000016
CHARLS,final,397,151397,wealth,valid,"",8240,6.92000000000007
CHARLS,final,398,151398,education,valid,"",8174,3.30000000000018
CHARLS,final,398,151398,wealth,valid,"",8174,6.72000000000026
CHARLS,final,399,151399,education,valid,"",8208,3.31999999999971
CHARLS,final,399,151399,wealth,valid,"",8208,6.69999999999982
CHARLS,final,400,151400,education,valid,"",8110,3.34000000000015
CHARLS,final,400,151400,wealth,valid,"",8110,6.76999999999998
CHARLS,final,401,151401,education,valid,"",8153,3.32999999999993
CHARLS,final,401,151401,wealth,valid,"",8153,6.80000000000018
CHARLS,final,402,151402,education,valid,"",8103,3.4699999999998
CHARLS,final,402,151402,wealth,valid,"",8103,7.01999999999998
CHARLS,final,403,151403,education,valid,"",8112,3.21000000000004
CHARLS,final,403,151403,wealth,valid,"",8112,6.63000000000011
CHARLS,final,404,151404,education,valid,"",8128,3.30000000000018
CHARLS,final,404,151404,wealth,valid,"",8128,6.76999999999998
CHARLS,final,405,151405,education,valid,"",8139,3.38999999999987
CHARLS,final,405,151405,wealth,valid,"",8139,6.94000000000006
CHARLS,final,406,151406,education,valid,"",8202,3.29999999999973
CHARLS,final,406,151406,wealth,valid,"",8202,6.88999999999987
CHARLS,final,407,151407,education,valid,"",8117,3.5
CHARLS,final,407,151407,wealth,valid,"",8117,7.61999999999989
CHARLS,final,408,151408,education,valid,"",8176,3.75999999999976
CHARLS,final,408,151408,wealth,valid,"",8176,7.63999999999987
CHARLS,final,409,151409,education,valid,"",8160,3.80000000000018
CHARLS,final,409,151409,wealth,valid,"",8160,7.80000000000018
CHARLS,final,410,151410,education,valid,"",8197,3.44000000000005
CHARLS,final,410,151410,wealth,valid,"",8197,6.82999999999993
CHARLS,final,411,151411,education,valid,"",8153,3.33999999999969
CHARLS,final,411,151411,wealth,valid,"",8153,6.79999999999973
CHARLS,final,412,151412,education,valid,"",8107,3.22000000000025
CHARLS,final,412,151412,wealth,valid,"",8107,6.82999999999993
CHARLS,final,413,151413,education,valid,"",8148,3.32999999999993
CHARLS,final,413,151413,wealth,valid,"",8148,6.69000000000006
CHARLS,final,414,151414,education,valid,"",8113,3.25
CHARLS,final,414,151414,wealth,valid,"",8113,7.20000000000027
CHARLS,final,415,151415,education,valid,"",8136,3.30000000000018
CHARLS,final,415,151415,wealth,valid,"",8136,6.71000000000004
CHARLS,final,416,151416,education,valid,"",8159,3.25
CHARLS,final,416,151416,wealth,valid,"",8159,6.61999999999989
CHARLS,final,417,151417,education,valid,"",8176,3.24000000000024
CHARLS,final,417,151417,wealth,valid,"",8176,7.25
CHARLS,final,418,151418,education,valid,"",8136,3.26999999999998
CHARLS,final,418,151418,wealth,valid,"",8136,6.76999999999998
CHARLS,final,419,151419,education,valid,"",8172,3.25
CHARLS,final,419,151419,wealth,valid,"",8172,6.73000000000002
CHARLS,final,420,151420,education,valid,"",8119,3.2800000000002
CHARLS,final,420,151420,wealth,valid,"",8119,6.71000000000004
CHARLS,final,421,151421,education,valid,"",8142,3.2800000000002
CHARLS,final,421,151421,wealth,valid,"",8142,6.70000000000027
CHARLS,final,422,151422,education,valid,"",8163,3.32999999999993
CHARLS,final,422,151422,wealth,valid,"",8163,6.75
CHARLS,final,423,151423,education,valid,"",8098,3.28999999999996
CHARLS,final,423,151423,wealth,valid,"",8098,6.82999999999993
CHARLS,final,424,151424,education,valid,"",8179,3.35999999999967
CHARLS,final,424,151424,wealth,valid,"",8179,6.77999999999975
CHARLS,final,425,151425,education,valid,"",8131,3.25
CHARLS,final,425,151425,wealth,valid,"",8131,6.82999999999993
CHARLS,final,426,151426,education,valid,"",8140,3.25
CHARLS,final,426,151426,wealth,valid,"",8140,6.59000000000015
CHARLS,final,427,151427,education,valid,"",8144,3.3100000000004
CHARLS,final,427,151427,wealth,valid,"",8144,6.72000000000026
CHARLS,final,428,151428,education,valid,"",8150,3.20000000000027
CHARLS,final,428,151428,wealth,valid,"",8150,6.55999999999995
CHARLS,final,429,151429,education,valid,"",8140,3.44000000000005
CHARLS,final,429,151429,wealth,valid,"",8140,6.86999999999989
CHARLS,final,430,151430,education,valid,"",8115,3.21000000000004
CHARLS,final,430,151430,wealth,valid,"",8115,6.59999999999991
CHARLS,final,431,151431,education,valid,"",8117,3.28999999999996
CHARLS,final,431,151431,wealth,valid,"",8117,6.75
CHARLS,final,432,151432,education,valid,"",8153,3.30000000000018
CHARLS,final,432,151432,wealth,valid,"",8153,6.75
CHARLS,final,433,151433,education,valid,"",8168,3.35999999999967
CHARLS,final,433,151433,wealth,valid,"",8168,6.82999999999993
CHARLS,final,434,151434,education,valid,"",8159,3.19000000000005
CHARLS,final,434,151434,wealth,valid,"",8159,6.96000000000004
CHARLS,final,435,151435,education,valid,"",8146,4.11000000000013
CHARLS,final,435,151435,wealth,valid,"",8146,8.24000000000024
CHARLS,final,436,151436,education,valid,"",8198,4.0300000000002
CHARLS,final,436,151436,wealth,valid,"",8198,7.84000000000015
CHARLS,final,437,151437,education,valid,"",8167,3.73999999999978
CHARLS,final,437,151437,wealth,valid,"",8167,7.38999999999987
CHARLS,final,438,151438,education,valid,"",8200,3.34000000000015
CHARLS,final,438,151438,wealth,valid,"",8200,6.90000000000009
CHARLS,final,439,151439,education,valid,"",8129,3.48000000000002
CHARLS,final,439,151439,wealth,valid,"",8129,6.89999999999964
CHARLS,final,440,151440,education,valid,"",8139,3.31999999999971
CHARLS,final,440,151440,wealth,valid,"",8139,6.67999999999984
CHARLS,final,441,151441,education,valid,"",8129,3.34999999999991
CHARLS,final,441,151441,wealth,valid,"",8129,6.80999999999995
CHARLS,final,442,151442,education,valid,"",8143,3.32999999999993
CHARLS,final,442,151442,wealth,valid,"",8143,6.72000000000026
