wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
1,67500,184750,weighted_empirical,6550,4104,134,ELSA
6,169000,388900,weighted_empirical,803,501,134,ELSA
7,161000,390020,weighted_empirical,730,456,134,ELSA
2,141025,314782,weighted_empirical,713,462,134,ELSA
8,188100,477500,weighted_empirical,653,404,134,ELSA
9,210000,489500,weighted_empirical,324,206,134,ELSA
10,220500,560000,weighted_empirical,896,551,134,ELSA
4,171000,332900,weighted_empirical,2028,1274,135,ELSA
3,176500,333900,weighted_empirical,603,391,135,ELSA
5,165200,365000,weighted_empirical,870,563,135,ELSA
10,210110,598500,weighted_empirical,867,537,135,ELSA
1,63700,184280,weighted_empirical,6624,4182,135,ELSA
7,168600,408000,weighted_empirical,690,432,135,ELSA
6,153600,377530,weighted_empirical,807,502,135,ELSA
2,151840,282500,weighted_empirical,739,474,135,ELSA
8,220000,481520,weighted_empirical,625,391,135,ELSA
9,168500,587600,weighted_empirical,308,194,135,ELSA
5,181550,377000,weighted_empirical,924,575,136,ELSA
4,168350,317900,weighted_empirical,2079,1297,136,ELSA
10,236120,622500,weighted_empirical,891,554,136,ELSA
1,68100,188100,weighted_empirical,6541,4190,136,ELSA
6,159710,394900,weighted_empirical,785,513,136,ELSA
3,155200,307000,weighted_empirical,602,391,136,ELSA
2,146320,303700,weighted_empirical,763,474,136,ELSA
7,184500,385000,weighted_empirical,692,442,136,ELSA
8,169000,463000,weighted_empirical,603,381,136,ELSA
9,155000,482000,weighted_empirical,291,192,136,ELSA
5,153950,340700,weighted_empirical,885,565,137,ELSA
10,273000,609900,weighted_empirical,848,538,137,ELSA
3,155350,315250,weighted_empirical,645,395,137,ELSA
4,170300,333250,weighted_empirical,2024,1304,137,ELSA
1,67020,190505,weighted_empirical,6589,4175,137,ELSA
7,142629,390020,weighted_empirical,706,429,137,ELSA
2,132000,297500,weighted_empirical,764,476,137,ELSA
6,169000,385000,weighted_empirical,768,512,137,ELSA
8,188100,462000,weighted_empirical,606,378,137,ELSA
9,222350,570501,weighted_empirical,320,195,137,ELSA
5,165900,347005,weighted_empirical,891,582,138,ELSA
4,170500,326800,weighted_empirical,2063,1296,138,ELSA
1,68000,184302,weighted_empirical,6593,4161,138,ELSA
6,156000,366000,weighted_empirical,772,478,138,ELSA
3,173700,327775,weighted_empirical,626,385,138,ELSA
7,188000,386400,weighted_empirical,675,434,138,ELSA
2,151840,314782,weighted_empirical,740,467,138,ELSA
8,220000,445002,weighted_empirical,627,401,138,ELSA
9,186380,482000,weighted_empirical,347,203,138,ELSA
10,260000,583000,weighted_empirical,808,524,138,ELSA
5,163500,372400,weighted_empirical,919,583,139,ELSA
4,167500,326800,weighted_empirical,2053,1263,139,ELSA
3,173700,333900,weighted_empirical,589,383,139,ELSA
10,270250,653311,weighted_empirical,860,556,139,ELSA
1,61803,186000,weighted_empirical,6569,4124,139,ELSA
6,161000,4e+05,weighted_empirical,785,478,139,ELSA
7,161000,405000,weighted_empirical,671,419,139,ELSA
8,216700,436400,weighted_empirical,657,406,139,ELSA
2,140100,314600,weighted_empirical,733,465,139,ELSA
9,196000,570501,weighted_empirical,337,197,139,ELSA
5,170000,335000,weighted_empirical,945,590,140,ELSA
3,158000,335950,weighted_empirical,646,400,140,ELSA
4,164205,309200,weighted_empirical,2045,1286,140,ELSA
10,258949,570430,weighted_empirical,849,542,140,ELSA
1,65750,183710,weighted_empirical,6505,4141,140,ELSA
7,223204,404300,weighted_empirical,662,418,140,ELSA
6,156000,408400,weighted_empirical,825,515,140,ELSA
8,230200,457907,weighted_empirical,623,385,140,ELSA
2,155600,325803,weighted_empirical,765,481,140,ELSA
9,175000,504100,weighted_empirical,298,194,140,ELSA
4,179000,336060,weighted_empirical,2058,1303,141,ELSA
3,168600,323019,weighted_empirical,626,389,141,ELSA
5,165900,352582,weighted_empirical,878,568,141,ELSA
1,65579,190590,weighted_empirical,6616,4174,141,ELSA
6,180230,404100,weighted_empirical,800,500,141,ELSA
7,161000,399100,weighted_empirical,638,417,141,ELSA
2,146400,297100,weighted_empirical,726,464,141,ELSA
8,223600,425500,weighted_empirical,621,383,141,ELSA
9,199999,570501,weighted_empirical,312,190,141,ELSA
10,227890,585500,weighted_empirical,879,539,141,ELSA
4,170200,326000,weighted_empirical,2042,1312,142,ELSA
3,163100,355200,weighted_empirical,622,391,142,ELSA
5,167300,333620,weighted_empirical,866,548,142,ELSA
1,67005,186700,weighted_empirical,6573,4197,142,ELSA
6,148010,368000,weighted_empirical,763,478,142,ELSA
7,188000,418100,weighted_empirical,720,450,142,ELSA
2,143500,335000,weighted_empirical,749,471,142,ELSA
8,201705,463000,weighted_empirical,643,407,142,ELSA
9,199999,587600,weighted_empirical,305,193,142,ELSA
10,270000,629800,weighted_empirical,881,563,142,ELSA
5,169700,366000,weighted_empirical,898,593,143,ELSA
3,165000,333900,weighted_empirical,591,376,143,ELSA
4,171000,328000,weighted_empirical,2074,1292,143,ELSA
10,290000,625600,weighted_empirical,830,535,143,ELSA
1,67500,184180,weighted_empirical,6594,4219,143,ELSA
6,162025,408400,weighted_empirical,747,471,143,ELSA
7,157100,412000,weighted_empirical,690,436,143,ELSA
2,154005,322000,weighted_empirical,807,487,143,ELSA
8,204100,445002,weighted_empirical,595,382,143,ELSA
9,199999,535010,weighted_empirical,335,208,143,ELSA
4,171500,324000,weighted_empirical,2065,1289,144,ELSA
3,161700,335950,weighted_empirical,627,388,144,ELSA
5,173000,337706,weighted_empirical,894,568,144,ELSA
1,65075,186000,weighted_empirical,6594,4194,144,ELSA
7,192000,441500,weighted_empirical,656,415,144,ELSA
2,132600,297000,weighted_empirical,772,492,144,ELSA
6,140028,377000,weighted_empirical,769,492,144,ELSA
8,224800,452500,weighted_empirical,613,380,144,ELSA
9,196000,587600,weighted_empirical,285,180,144,ELSA
10,2e+05,595250,weighted_empirical,872,553,144,ELSA
4,171100,326000,weighted_empirical,2028,1289,145,ELSA
3,164010,298800,weighted_empirical,580,373,145,ELSA
5,185900,364500,weighted_empirical,934,568,145,ELSA
10,284500,663000,weighted_empirical,845,534,145,ELSA
1,65000,188400,weighted_empirical,6628,4180,145,ELSA
6,162100,403500,weighted_empirical,805,507,145,ELSA
2,143226,335000,weighted_empirical,735,471,145,ELSA
7,176200,418100,weighted_empirical,663,429,145,ELSA
8,202210,445002,weighted_empirical,617,379,145,ELSA
9,265000,570501,weighted_empirical,331,211,145,ELSA
3,173700,333500,weighted_empirical,583,372,146,ELSA
5,174000,374300,weighted_empirical,943,569,146,ELSA
10,266000,580800,weighted_empirical,879,548,146,ELSA
4,161102,317900,weighted_empirical,2027,1295,146,ELSA
1,67005,187100,weighted_empirical,6601,4162,146,ELSA
6,182100,401200,weighted_empirical,763,480,146,ELSA
2,143226,308680,weighted_empirical,765,474,146,ELSA
8,216600,474010,weighted_empirical,570,375,146,ELSA
7,168900,399100,weighted_empirical,713,438,146,ELSA
9,229000,511400,weighted_empirical,313,204,146,ELSA
5,163500,364500,weighted_empirical,931,570,147,ELSA
4,172490,326000,weighted_empirical,2067,1307,147,ELSA
3,173700,333900,weighted_empirical,593,383,147,ELSA
1,64500,181400,weighted_empirical,6552,4152,147,ELSA
6,162000,391500,weighted_empirical,770,490,147,ELSA
2,140000,302000,weighted_empirical,772,485,147,ELSA
7,147800,390000,weighted_empirical,694,440,147,ELSA
8,216600,457907,weighted_empirical,614,374,147,ELSA
9,202700,482000,weighted_empirical,301,199,147,ELSA
10,257000,612500,weighted_empirical,863,545,147,ELSA
3,158000,320305,weighted_empirical,554,368,148,ELSA
4,168550,324975,weighted_empirical,2058,1295,148,ELSA
5,184820,374300,weighted_empirical,927,579,148,ELSA
10,215835,622500,weighted_empirical,866,538,148,ELSA
1,64301,186300,weighted_empirical,6614,4178,148,ELSA
6,161000,373100,weighted_empirical,809,497,148,ELSA
2,132000,296650,weighted_empirical,756,463,148,ELSA
8,229000,477500,weighted_empirical,616,407,148,ELSA
7,178000,405000,weighted_empirical,659,420,148,ELSA
9,247600,511000,weighted_empirical,287,188,148,ELSA
3,188000,353050,weighted_empirical,586,362,149,ELSA
4,167802,333000,weighted_empirical,2039,1278,149,ELSA
5,150000,330000,weighted_empirical,893,557,149,ELSA
10,252020,580000,weighted_empirical,879,535,149,ELSA
1,70000,190617,weighted_empirical,6629,4149,149,ELSA
7,160200,412000,weighted_empirical,710,438,149,ELSA
6,165000,401300,weighted_empirical,769,488,149,ELSA
2,132600,297100,weighted_empirical,730,469,149,ELSA
8,216700,481520,weighted_empirical,605,380,149,ELSA
9,229000,489500,weighted_empirical,321,192,149,ELSA
4,170300,336000,weighted_empirical,2092,1314,150,ELSA
5,160950,360104,weighted_empirical,928,562,150,ELSA
1,66310,187100,weighted_empirical,6577,4222,150,ELSA
6,161500,408400,weighted_empirical,787,492,150,ELSA
7,168900,386400,weighted_empirical,707,431,150,ELSA
3,164600,344202,weighted_empirical,581,378,150,ELSA
2,140940,305000,weighted_empirical,749,482,150,ELSA
8,202210,418000,weighted_empirical,587,372,150,ELSA
9,275450,625000,weighted_empirical,320,193,150,ELSA
10,210110,622500,weighted_empirical,845,550,150,ELSA
5,157500,336000,weighted_empirical,873,562,151,ELSA
4,166830,330810,weighted_empirical,2135,1333,151,ELSA
1,66001,187400,weighted_empirical,6565,4182,151,ELSA
6,174600,409130,weighted_empirical,791,504,151,ELSA
3,181500,333500,weighted_empirical,604,378,151,ELSA
2,127900,296982,weighted_empirical,758,475,151,ELSA
7,191000,392400,weighted_empirical,673,422,151,ELSA
9,196000,482000,weighted_empirical,289,180,151,ELSA
8,223400,493920,weighted_empirical,609,387,151,ELSA
10,250000,570430,weighted_empirical,876,547,151,ELSA
5,165200,375511,weighted_empirical,879,560,152,ELSA
4,164205,323170,weighted_empirical,2048,1279,152,ELSA
3,164010,340224,weighted_empirical,644,400,152,ELSA
1,63700,180000,weighted_empirical,6568,4183,152,ELSA
6,163000,403500,weighted_empirical,823,505,152,ELSA
7,180000,408000,weighted_empirical,665,443,152,ELSA
2,137500,295500,weighted_empirical,740,494,152,ELSA
8,221000,480000,weighted_empirical,579,387,152,ELSA
9,238000,626000,weighted_empirical,335,215,152,ELSA
10,208000,580800,weighted_empirical,867,557,152,ELSA
4,168000,320100,weighted_empirical,2014,1269,153,ELSA
3,155800,327000,weighted_empirical,615,381,153,ELSA
5,152500,338700,weighted_empirical,937,583,153,ELSA
10,267000,628000,weighted_empirical,846,538,153,ELSA
1,66200,188960,weighted_empirical,6593,4162,153,ELSA
6,164600,411560,weighted_empirical,788,492,153,ELSA
2,150611,298500,weighted_empirical,731,459,153,ELSA
8,227950,500101,weighted_empirical,576,376,153,ELSA
7,192000,412000,weighted_empirical,725,448,153,ELSA
9,202700,482000,weighted_empirical,328,207,153,ELSA
5,172000,366000,weighted_empirical,895,567,154,ELSA
4,173000,321952,weighted_empirical,2091,1297,154,ELSA
3,168000,327500,weighted_empirical,636,395,154,ELSA
10,215835,575765,weighted_empirical,861,548,154,ELSA
1,64301,188000,weighted_empirical,6662,4222,154,ELSA
6,181500,385000,weighted_empirical,735,478,154,ELSA
7,197200,442500,weighted_empirical,645,409,154,ELSA
2,151840,305200,weighted_empirical,699,452,154,ELSA
8,204100,493000,weighted_empirical,605,378,154,ELSA
9,255000,567040,weighted_empirical,330,210,154,ELSA
5,164500,358000,weighted_empirical,898,582,155,ELSA
4,164865,318908,weighted_empirical,2059,1302,155,ELSA
3,175720,335950,weighted_empirical,560,364,155,ELSA
1,66800,184900,weighted_empirical,6702,4223,155,ELSA
6,164600,382010,weighted_empirical,760,488,155,ELSA
7,176350,390020,weighted_empirical,702,433,155,ELSA
2,140940,306618,weighted_empirical,764,486,155,ELSA
8,223600,512000,weighted_empirical,588,381,155,ELSA
9,248100,504100,weighted_empirical,302,194,155,ELSA
10,272000,620000,weighted_empirical,834,547,155,ELSA
4,170200,318908,weighted_empirical,2045,1318,156,ELSA
10,240000,604000,weighted_empirical,835,536,156,ELSA
3,173700,335950,weighted_empirical,620,385,156,ELSA
5,157602,343600,weighted_empirical,935,593,156,ELSA
1,65200,188400,weighted_empirical,6568,4106,156,ELSA
6,158905,366000,weighted_empirical,800,509,156,ELSA
7,167600,412000,weighted_empirical,645,417,156,ELSA
2,141500,302000,weighted_empirical,794,490,156,ELSA
8,204100,462000,weighted_empirical,602,376,156,ELSA
9,202700,570501,weighted_empirical,324,208,156,ELSA
4,160050,308000,weighted_empirical,2121,1339,157,ELSA
3,168000,333500,weighted_empirical,601,379,157,ELSA
10,260000,604000,weighted_empirical,870,551,157,ELSA
5,170104,373200,weighted_empirical,975,604,157,ELSA
1,65800,191500,weighted_empirical,6548,4134,157,ELSA
6,164600,377530,weighted_empirical,801,496,157,ELSA
2,147400,301000,weighted_empirical,709,466,157,ELSA
8,226800,507500,weighted_empirical,561,361,157,ELSA
7,155270,372344,weighted_empirical,689,431,157,ELSA
9,181240,511400,weighted_empirical,289,199,157,ELSA
5,150000,332000,weighted_empirical,875,554,158,ELSA
3,158000,330937,weighted_empirical,620,378,158,ELSA
4,171500,326000,weighted_empirical,2026,1283,158,ELSA
1,70000,192500,weighted_empirical,6684,4182,158,ELSA
6,169000,411560,weighted_empirical,768,509,158,ELSA
8,216700,438060,weighted_empirical,611,392,158,ELSA
7,160000,351700,weighted_empirical,664,423,158,ELSA
2,132600,302600,weighted_empirical,735,465,158,ELSA
9,168500,438000,weighted_empirical,312,199,158,ELSA
10,2e+05,583000,weighted_empirical,865,542,158,ELSA
3,184050,333500,weighted_empirical,627,400,159,ELSA
4,174500,340800,weighted_empirical,2115,1323,159,ELSA
5,157602,325100,weighted_empirical,868,559,159,ELSA
1,67000,191550,weighted_empirical,6528,4109,159,ELSA
6,165000,428600,weighted_empirical,707,459,159,ELSA
7,167600,394340,weighted_empirical,736,450,159,ELSA
8,223600,445002,weighted_empirical,653,392,159,ELSA
2,126489,317000,weighted_empirical,725,473,159,ELSA
9,230090,534800,weighted_empirical,291,189,159,ELSA
10,214600,570000,weighted_empirical,903,563,159,ELSA
5,159000,330000,weighted_empirical,911,565,160,ELSA
4,167400,323170,weighted_empirical,2058,1303,160,ELSA
10,234002,560400,weighted_empirical,951,564,160,ELSA
3,142000,298220,weighted_empirical,556,368,160,ELSA
1,67150,190905,weighted_empirical,6524,4117,160,ELSA
6,185000,403000,weighted_empirical,774,479,160,ELSA
2,149700,308680,weighted_empirical,751,473,160,ELSA
7,178000,386400,weighted_empirical,702,422,160,ELSA
9,140000,482000,weighted_empirical,332,206,160,ELSA
8,209000,444710,weighted_empirical,597,374,160,ELSA
5,152000,332000,weighted_empirical,912,594,161,ELSA
4,173200,330810,weighted_empirical,2130,1307,161,ELSA
3,173700,316405,weighted_empirical,557,359,161,ELSA
10,231500,620000,weighted_empirical,854,555,161,ELSA
1,61200,181040,weighted_empirical,6455,4133,161,ELSA
7,160000,365000,weighted_empirical,716,445,161,ELSA
2,141342,311000,weighted_empirical,770,488,161,ELSA
6,169000,4e+05,weighted_empirical,817,485,161,ELSA
8,216500,436400,weighted_empirical,602,381,161,ELSA
9,229000,535010,weighted_empirical,344,212,161,ELSA
5,163500,340700,weighted_empirical,901,580,162,ELSA
3,161700,305206,weighted_empirical,568,356,162,ELSA
10,206000,569274,weighted_empirical,876,562,162,ELSA
1,64725,185600,weighted_empirical,6598,4149,162,ELSA
4,170300,324000,weighted_empirical,2020,1295,162,ELSA
6,154380,393500,weighted_empirical,811,504,162,ELSA
2,155900,325100,weighted_empirical,744,464,162,ELSA
7,160200,399100,weighted_empirical,713,444,162,ELSA
8,223600,480100,weighted_empirical,619,391,162,ELSA
9,248100,511400,weighted_empirical,309,193,162,ELSA
5,168000,347000,weighted_empirical,922,572,163,ELSA
4,168000,307420,weighted_empirical,1976,1289,163,ELSA
10,225000,620000,weighted_empirical,826,541,163,ELSA
3,173700,335950,weighted_empirical,631,396,163,ELSA
1,65579,189207,weighted_empirical,6717,4206,163,ELSA
6,159710,381000,weighted_empirical,772,474,163,ELSA
7,189700,390000,weighted_empirical,655,416,163,ELSA
2,149700,312900,weighted_empirical,760,471,163,ELSA
8,209000,442600,weighted_empirical,615,378,163,ELSA
9,202700,534800,weighted_empirical,294,188,163,ELSA
5,164000,358000,weighted_empirical,891,572,164,ELSA
4,164910,326000,weighted_empirical,2065,1315,164,ELSA
3,181500,352600,weighted_empirical,575,389,164,ELSA
10,250000,585500,weighted_empirical,926,587,164,ELSA
1,64050,185080,weighted_empirical,6595,4193,164,ELSA
7,188000,419510,weighted_empirical,679,442,164,ELSA
2,135201,321510,weighted_empirical,765,481,164,ELSA
6,154380,371901,weighted_empirical,742,477,164,ELSA
8,215000,447000,weighted_empirical,632,388,164,ELSA
9,175000,418800,weighted_empirical,302,201,164,ELSA
5,180500,426100,weighted_empirical,890,572,165,ELSA
4,167000,320515,weighted_empirical,2063,1312,165,ELSA
3,164000,317007,weighted_empirical,633,406,165,ELSA
1,68670,186000,weighted_empirical,6515,4164,165,ELSA
6,163000,378000,weighted_empirical,773,466,165,ELSA
2,143500,290020,weighted_empirical,781,485,165,ELSA
7,173520,412000,weighted_empirical,713,451,165,ELSA
9,229000,511400,weighted_empirical,315,187,165,ELSA
8,215000,490300,weighted_empirical,623,378,165,ELSA
10,226000,625600,weighted_empirical,849,541,165,ELSA
5,162600,369500,weighted_empirical,910,590,166,ELSA
4,172000,330810,weighted_empirical,2106,1318,166,ELSA
3,181500,317007,weighted_empirical,630,394,166,ELSA
10,257000,585500,weighted_empirical,869,554,166,ELSA
1,64725,181400,weighted_empirical,6568,4137,166,ELSA
6,164900,401300,weighted_empirical,759,491,166,ELSA
2,147400,322350,weighted_empirical,768,493,166,ELSA
8,226800,463000,weighted_empirical,582,372,166,ELSA
7,155270,385000,weighted_empirical,687,438,166,ELSA
9,132000,482000,weighted_empirical,281,184,166,ELSA
4,175285,336605,weighted_empirical,2010,1273,167,ELSA
5,164105,341200,weighted_empirical,926,595,167,ELSA
10,266000,602000,weighted_empirical,857,539,167,ELSA
3,168600,316405,weighted_empirical,589,382,167,ELSA
1,62000,187500,weighted_empirical,6595,4227,167,ELSA
7,155270,442500,weighted_empirical,711,447,167,ELSA
6,182000,403000,weighted_empirical,792,511,167,ELSA
2,143500,301000,weighted_empirical,743,480,167,ELSA
8,202210,457907,weighted_empirical,626,385,167,ELSA
9,196000,587600,weighted_empirical,309,194,167,ELSA
5,172000,347000,weighted_empirical,931,578,168,ELSA
3,169200,313000,weighted_empirical,594,385,168,ELSA
10,260000,583000,weighted_empirical,844,544,168,ELSA
4,164205,317900,weighted_empirical,2034,1317,168,ELSA
1,65075,188000,weighted_empirical,6636,4182,168,ELSA
7,176200,404300,weighted_empirical,640,402,168,ELSA
6,159710,400056,weighted_empirical,800,497,168,ELSA
2,149250,297500,weighted_empirical,760,480,168,ELSA
8,185500,436400,weighted_empirical,605,371,168,ELSA
9,222350,587600,weighted_empirical,316,199,168,ELSA
4,167000,320100,weighted_empirical,2067,1309,169,ELSA
3,158950,318790,weighted_empirical,630,379,169,ELSA
10,273000,625600,weighted_empirical,882,545,169,ELSA
5,167300,345500,weighted_empirical,917,584,169,ELSA
1,65579,184900,weighted_empirical,6562,4164,169,ELSA
6,169000,411300,weighted_empirical,772,481,169,ELSA
7,180000,422000,weighted_empirical,636,422,169,ELSA
2,145200,303869,weighted_empirical,779,498,169,ELSA
9,199999,495000,weighted_empirical,297,197,169,ELSA
8,215000,477500,weighted_empirical,611,386,169,ELSA
4,170500,336510,weighted_empirical,2080,1302,170,ELSA
3,164010,320305,weighted_empirical,605,386,170,ELSA
5,169900,380058,weighted_empirical,922,571,170,ELSA
1,68400,188400,weighted_empirical,6571,4180,170,ELSA
6,173120,403500,weighted_empirical,796,501,170,ELSA
7,179000,404000,weighted_empirical,663,423,170,ELSA
8,223600,463000,weighted_empirical,642,400,170,ELSA
2,140100,312900,weighted_empirical,741,459,170,ELSA
9,265000,587600,weighted_empirical,263,176,170,ELSA
10,258949,607015,weighted_empirical,885,562,170,ELSA
5,164700,373200,weighted_empirical,889,560,171,ELSA
4,168704,336500,weighted_empirical,1996,1274,171,ELSA
3,183800,343010,weighted_empirical,628,391,171,ELSA
1,68000,185000,weighted_empirical,6593,4176,171,ELSA
6,161000,374400,weighted_empirical,778,506,171,ELSA
2,155700,335000,weighted_empirical,719,457,171,ELSA
7,209000,441500,weighted_empirical,746,455,171,ELSA
9,196000,587600,weighted_empirical,317,193,171,ELSA
8,216700,512000,weighted_empirical,605,386,171,ELSA
10,227000,621000,weighted_empirical,889,569,171,ELSA
4,164910,320515,weighted_empirical,2012,1269,172,ELSA
3,161700,296690,weighted_empirical,609,378,172,ELSA
5,159000,335000,weighted_empirical,922,574,172,ELSA
1,64069,180983,weighted_empirical,6614,4189,172,ELSA
6,155000,362000,weighted_empirical,801,503,172,ELSA
2,135201,316700,weighted_empirical,777,469,172,ELSA
8,230200,490300,weighted_empirical,589,358,172,ELSA
7,188000,405000,weighted_empirical,676,445,172,ELSA
9,181240,504100,weighted_empirical,262,183,172,ELSA
10,240000,583000,weighted_empirical,905,568,172,ELSA
5,152000,340700,weighted_empirical,911,583,173,ELSA
4,170200,320515,weighted_empirical,2089,1308,173,ELSA
3,148151,323019,weighted_empirical,575,374,173,ELSA
10,240000,595250,weighted_empirical,891,553,173,ELSA
1,64600,186000,weighted_empirical,6596,4142,173,ELSA
6,179000,408500,weighted_empirical,771,492,173,ELSA
2,130800,311000,weighted_empirical,716,444,173,ELSA
8,223600,493920,weighted_empirical,597,374,173,ELSA
7,174900,438000,weighted_empirical,716,445,173,ELSA
9,196000,529000,weighted_empirical,305,190,173,ELSA
5,164105,337835,weighted_empirical,926,571,174,ELSA
4,171000,324000,weighted_empirical,2031,1282,174,ELSA
10,254000,6e+05,weighted_empirical,863,543,174,ELSA
3,168000,335950,weighted_empirical,575,366,174,ELSA
1,67000,188000,weighted_empirical,6619,4180,174,ELSA
7,160000,372344,weighted_empirical,723,444,174,ELSA
6,165000,401300,weighted_empirical,751,493,174,ELSA
2,150500,317150,weighted_empirical,746,476,174,ELSA
8,220000,485100,weighted_empirical,599,370,174,ELSA
9,181240,531850,weighted_empirical,328,203,174,ELSA
3,184000,359040,weighted_empirical,597,370,175,ELSA
4,170300,306900,weighted_empirical,2047,1302,175,ELSA
5,173000,387988,weighted_empirical,865,560,175,ELSA
1,64050,186300,weighted_empirical,6725,4221,175,ELSA
7,180000,405000,weighted_empirical,698,441,175,ELSA
2,143500,299500,weighted_empirical,698,465,175,ELSA
6,174600,408400,weighted_empirical,763,489,175,ELSA
8,211300,447000,weighted_empirical,592,376,175,ELSA
9,202700,504100,weighted_empirical,320,202,175,ELSA
10,227890,580800,weighted_empirical,847,545,175,ELSA
5,165200,333620,weighted_empirical,900,576,176,ELSA
4,170500,330000,weighted_empirical,2029,1296,176,ELSA
10,285000,650000,weighted_empirical,897,567,176,ELSA
3,168600,343010,weighted_empirical,578,384,176,ELSA
1,64725,185000,weighted_empirical,6714,4150,176,ELSA
6,156000,391500,weighted_empirical,772,487,176,ELSA
7,160200,399100,weighted_empirical,625,412,176,ELSA
2,143500,302000,weighted_empirical,719,460,176,ELSA
8,201705,462000,weighted_empirical,620,392,176,ELSA
9,260000,529000,weighted_empirical,298,199,176,ELSA
5,168000,377620,weighted_empirical,887,577,177,ELSA
4,164910,311350,weighted_empirical,2057,1283,177,ELSA
3,161500,329200,weighted_empirical,588,376,177,ELSA
1,67000,186700,weighted_empirical,6535,4138,177,ELSA
6,173120,408005,weighted_empirical,827,503,177,ELSA
7,176200,408000,weighted_empirical,719,444,177,ELSA
2,140100,322000,weighted_empirical,724,453,177,ELSA
8,230200,463000,weighted_empirical,613,379,177,ELSA
9,222350,567040,weighted_empirical,316,207,177,ELSA
10,285000,660000,weighted_empirical,895,561,177,ELSA
4,167802,324000,weighted_empirical,2092,1317,178,ELSA
5,191500,377620,weighted_empirical,839,550,178,ELSA
10,272000,620000,weighted_empirical,863,561,178,ELSA
3,175720,330937,weighted_empirical,655,401,178,ELSA
1,67005,193000,weighted_empirical,6646,4195,178,ELSA
6,180230,408500,weighted_empirical,773,484,178,ELSA
7,168900,385000,weighted_empirical,693,444,178,ELSA
2,145200,293800,weighted_empirical,735,462,178,ELSA
8,209000,457907,weighted_empirical,585,374,178,ELSA
9,255000,603000,weighted_empirical,293,184,178,ELSA
5,184820,382200,weighted_empirical,876,570,179,ELSA
4,170450,325000,weighted_empirical,2039,1291,179,ELSA
3,173700,307000,weighted_empirical,624,382,179,ELSA
10,231500,598500,weighted_empirical,870,563,179,ELSA
1,67800,186000,weighted_empirical,6650,4134,179,ELSA
7,154200,359002,weighted_empirical,630,418,179,ELSA
2,145200,334000,weighted_empirical,752,470,179,ELSA
6,169000,372000,weighted_empirical,807,504,179,ELSA
8,209000,445002,weighted_empirical,593,372,179,ELSA
9,220000,504100,weighted_empirical,322,193,179,ELSA
4,171100,324000,weighted_empirical,2010,1269,180,ELSA
3,172700,330937,weighted_empirical,633,401,180,ELSA
5,159000,338700,weighted_empirical,888,582,180,ELSA
1,63600,185080,weighted_empirical,6635,4218,180,ELSA
6,162025,4e+05,weighted_empirical,821,515,180,ELSA
7,150000,404300,weighted_empirical,667,419,180,ELSA
2,146400,305200,weighted_empirical,766,479,180,ELSA
8,227950,493920,weighted_empirical,582,362,180,ELSA
9,218600,529000,weighted_empirical,321,193,180,ELSA
10,215835,610000,weighted_empirical,835,539,180,ELSA
4,169000,318000,weighted_empirical,1997,1285,181,ELSA
3,164000,329200,weighted_empirical,598,376,181,ELSA
5,140750,332000,weighted_empirical,896,577,181,ELSA
1,70520,188400,weighted_empirical,6703,4247,181,ELSA
6,179000,411560,weighted_empirical,795,505,181,ELSA
2,155600,308680,weighted_empirical,762,469,181,ELSA
7,168600,424200,weighted_empirical,663,410,181,ELSA
8,182500,445002,weighted_empirical,587,375,181,ELSA
9,229000,587600,weighted_empirical,301,203,181,ELSA
10,254000,620000,weighted_empirical,849,538,181,ELSA
3,153650,306300,weighted_empirical,524,340,182,ELSA
4,169000,321952,weighted_empirical,2045,1314,182,ELSA
5,169900,354200,weighted_empirical,881,571,182,ELSA
10,260000,628000,weighted_empirical,949,607,182,ELSA
1,69800,185602,weighted_empirical,6607,4200,182,ELSA
6,143000,366000,weighted_empirical,809,509,182,ELSA
2,140000,297100,weighted_empirical,768,494,182,ELSA
8,209000,504786,weighted_empirical,608,400,182,ELSA
7,160000,404000,weighted_empirical,665,418,182,ELSA
9,229000,602007,weighted_empirical,304,191,182,ELSA
5,170500,392600,weighted_empirical,931,583,183,ELSA
4,170450,336558,weighted_empirical,2039,1263,183,ELSA
3,169200,335950,weighted_empirical,607,382,183,ELSA
10,226000,580000,weighted_empirical,877,559,183,ELSA
1,67560,183500,weighted_empirical,6548,4170,183,ELSA
7,164500,405000,weighted_empirical,719,440,183,ELSA
6,156000,393500,weighted_empirical,728,477,183,ELSA
2,132600,308680,weighted_empirical,764,476,183,ELSA
9,168500,531850,weighted_empirical,334,203,183,ELSA
8,220000,481520,weighted_empirical,610,379,183,ELSA
5,163500,342800,weighted_empirical,896,576,184,ELSA
4,169754,323000,weighted_empirical,2106,1314,184,ELSA
3,168600,355200,weighted_empirical,602,385,184,ELSA
1,63950,183551,weighted_empirical,6514,4170,184,ELSA
6,164900,398500,weighted_empirical,798,492,184,ELSA
2,139600,303869,weighted_empirical,775,481,184,ELSA
7,201260,460000,weighted_empirical,683,435,184,ELSA
9,199999,511400,weighted_empirical,316,190,184,ELSA
8,181637,425500,weighted_empirical,612,399,184,ELSA
10,225000,580000,weighted_empirical,852,542,184,ELSA
4,171100,328000,weighted_empirical,2049,1267,185,ELSA
